Subject,Channel_Pair,Band,Coherence
H S16 EC.fif,T5-O2,Beta,0.08523028362391268
H S16 EC.fif,T5-O2,Gamma,0.2341424418821588
H S16 EC.fif,T5-F8,Delta,0.27139138007380387
H S16 EC.fif,T5-F8,Theta,0.1472667882767617
H S16 EC.fif,T5-F8,Alpha,0.20546318210172973
H S16 EC.fif,T5-F8,Beta,0.1712198074239022
H S16 EC.fif,T5-F8,Gamma,0.17595812131831784
H S16 EC.fif,T5-T4,Delta,0.0608501069419613
H S16 EC.fif,T5-T4,Theta,0.07906835382050842
H S16 EC.fif,T5-T4,Alpha,0.06298203326198183
H S16 EC.fif,T5-T4,Beta,0.04984994445299394
H S16 EC.fif,T5-T4,Gamma,0.04423976380752234
H S16 EC.fif,T5-T6,Delta,0.09866397006214223
H S16 EC.fif,T5-T6,Theta,0.02597698606478929
H S16 EC.fif,T5-T6,Alpha,0.019682527123511144
H S16 EC.fif,T5-T6,Beta,0.019365929610287862
H S16 EC.fif,T5-T6,Gamma,0.036821649979237626
H S16 EC.fif,T5-Cz,Delta,0.07914142595977165
H S16 EC.fif,T5-Cz,Theta,0.13299592723106388
H S16 EC.fif,T5-Cz,Alpha,0.2526128774622553
H S16 EC.fif,T5-Cz,Beta,0.05194813085172986
H S16 EC.fif,T5-Cz,Gamma,0.1682718106091615
H S16 EC.fif,T5-Pz,Delta,0.07557191617007838
H S16 EC.fif,T5-Pz,Theta,0.028570095057200633
H S16 EC.fif,T5-Pz,Alpha,0.03170082124045748
H S16 EC.fif,T5-Pz,Beta,0.024128717726277584
H S16 EC.fif,T5-Pz,Gamma,0.041693867543805004
H S16 EC.fif,Fz-Fp2,Delta,0.16953549143047178
H S16 EC.fif,Fz-Fp2,Theta,0.16121517831322235
H S16 EC.fif,Fz-Fp2,Alpha,0.42998269252354654
H S16 EC.fif,Fz-Fp2,Beta,0.1648290347740298
H S16 EC.fif,Fz-Fp2,Gamma,0.04826144071629859
H S16 EC.fif,Fz-F4,Delta,0.49926948818848654
H S16 EC.fif,Fz-F4,Theta,0.48850312638644955
H S16 EC.fif,Fz-F4,Alpha,0.7187474588464672
H S16 EC.fif,Fz-F4,Beta,0.34544407604318894
H S16 EC.fif,Fz-F4,Gamma,0.1406997726721707
H S16 EC.fif,Fz-C4,Delta,0.05409394871011074
H S16 EC.fif,Fz-C4,Theta,0.03865240487682403
H S16 EC.fif,Fz-C4,Alpha,0.22113799272957832
H S16 EC.fif,Fz-C4,Beta,0.03991194009686942
H S16 EC.fif,Fz-C4,Gamma,0.020040495012614276
H S16 EC.fif,Fz-P4,Delta,0.132756414462286
H S16 EC.fif,Fz-P4,Theta,0.20069622050537197
H S16 EC.fif,Fz-P4,Alpha,0.32255283178726146
H S16 EC.fif,Fz-P4,Beta,0.07027796161664998
H S16 EC.fif,Fz-P4,Gamma,0.07124541435637798
H S16 EC.fif,Fz-O2,Delta,0.473801594890186
H S16 EC.fif,Fz-O2,Theta,0.48397122469868514
H S16 EC.fif,Fz-O2,Alpha,0.6402872408290977
H S16 EC.fif,Fz-O2,Beta,0.23651808437575578
H S16 EC.fif,Fz-O2,Gamma,0.028135843083815986
H S16 EC.fif,Fz-F8,Delta,0.034403023117429474
H S16 EC.fif,Fz-F8,Theta,0.021644772301163143
H S16 EC.fif,Fz-F8,Alpha,0.22550367201393196
H S16 EC.fif,Fz-F8,Beta,0.04712716233505031
H S16 EC.fif,Fz-F8,Gamma,0.007103626130764503
H S16 EC.fif,Fz-T4,Delta,0.08036303339946517
H S16 EC.fif,Fz-T4,Theta,0.08440045415992511
H S16 EC.fif,Fz-T4,Alpha,0.025632078290036213
H S16 EC.fif,Fz-T4,Beta,0.09898718571751314
H S16 EC.fif,Fz-T4,Gamma,0.17517524741710772
H S16 EC.fif,Fz-T6,Delta,0.396814581295911
H S16 EC.fif,Fz-T6,Theta,0.36041307366092057
H S16 EC.fif,Fz-T6,Alpha,0.46375339265517035
H S16 EC.fif,Fz-T6,Beta,0.11498988522371546
H S16 EC.fif,Fz-T6,Gamma,0.02407625359751712
H S16 EC.fif,Fz-Cz,Delta,0.24349096125318231
H S16 EC.fif,Fz-Cz,Theta,0.260014114929936
H S16 EC.fif,Fz-Cz,Alpha,0.5676505476610553
H S16 EC.fif,Fz-Cz,Beta,0.2533668692463631
H S16 EC.fif,Fz-Cz,Gamma,0.11296407469041493
H S16 EC.fif,Fz-Pz,Delta,0.0846655767260948
H S16 EC.fif,Fz-Pz,Theta,0.11231816982978095
H S16 EC.fif,Fz-Pz,Alpha,0.1409963214827868
H S16 EC.fif,Fz-Pz,Beta,0.050163346971342004
H S16 EC.fif,Fz-Pz,Gamma,0.016397512335835054
H S16 EC.fif,Fp2-F4,Delta,0.2633014271587713
H S16 EC.fif,Fp2-F4,Theta,0.3570094760660788
H S16 EC.fif,Fp2-F4,Alpha,0.5293912358102335
H S16 EC.fif,Fp2-F4,Beta,0.23457359292601326
H S16 EC.fif,Fp2-F4,Gamma,0.08111021625825994
H S16 EC.fif,Fp2-C4,Delta,0.04020469611246032
H S16 EC.fif,Fp2-C4,Theta,0.0240860981509676
H S16 EC.fif,Fp2-C4,Alpha,0.07963709128307785
H S16 EC.fif,Fp2-C4,Beta,0.009388940307715235
H S16 EC.fif,Fp2-C4,Gamma,0.01567347070684924
H S16 EC.fif,Fp2-P4,Delta,0.2824382353653921
H S16 EC.fif,Fp2-P4,Theta,0.29310390667898534
H S16 EC.fif,Fp2-P4,Alpha,0.43676180210320936
H S16 EC.fif,Fp2-P4,Beta,0.19824394709176663
H S16 EC.fif,Fp2-P4,Gamma,0.1704096871593967
H S16 EC.fif,Fp2-O2,Delta,0.29160960506361044
H S16 EC.fif,Fp2-O2,Theta,0.2415742665644544
H S16 EC.fif,Fp2-O2,Alpha,0.44724692377640907
H S16 EC.fif,Fp2-O2,Beta,0.1859647494018107
H S16 EC.fif,Fp2-O2,Gamma,0.12454835738048599
H S16 EC.fif,Fp2-F8,Delta,0.40572301662736715
H S16 EC.fif,Fp2-F8,Theta,0.4821584775435837
H S16 EC.fif,Fp2-F8,Alpha,0.6041865220121514
H S16 EC.fif,Fp2-F8,Beta,0.32050233599362676
H S16 EC.fif,Fp2-F8,Gamma,0.20065184684945728
H S16 EC.fif,Fp2-T4,Delta,0.0231516724423425
H S16 EC.fif,Fp2-T4,Theta,0.041032154051486684
H S16 EC.fif,Fp2-T4,Alpha,0.054665131890843086
H S16 EC.fif,Fp2-T4,Beta,0.011422058285180734
H S16 EC.fif,Fp2-T4,Gamma,0.02014961636008028
H S16 EC.fif,Fp2-T6,Delta,0.20388492464980984
H S16 EC.fif,Fp2-T6,Theta,0.11236093943434028
H S16 EC.fif,Fp2-T6,Alpha,0.23997536392376245
H S16 EC.fif,Fp2-T6,Beta,0.09426558868870161
H S16 EC.fif,Fp2-T6,Gamma,0.09348867114783113
H S16 EC.fif,Fp2-Cz,Delta,0.0800963257049822
H S16 EC.fif,Fp2-Cz,Theta,0.085480601858876
H S16 EC.fif,Fp2-Cz,Alpha,0.11878904870476283
H S16 EC.fif,Fp2-Cz,Beta,0.03161336546285506
H S16 EC.fif,Fp2-Cz,Gamma,0.06289098917393528
H S16 EC.fif,Fp2-Pz,Delta,0.5141400807953068
H S16 EC.fif,Fp2-Pz,Theta,0.43619128169334775
H S16 EC.fif,Fp2-Pz,Alpha,0.45893965352139826
H S16 EC.fif,Fp2-Pz,Beta,0.34078355084562684
H S16 EC.fif,Fp2-Pz,Gamma,0.3856766552769552
H S16 EC.fif,F4-C4,Delta,0.16553217876239182
H S16 EC.fif,F4-C4,Theta,0.16731169700889476
H S16 EC.fif,F4-C4,Alpha,0.37895870911764556
H S16 EC.fif,F4-C4,Beta,0.21436640430814455
H S16 EC.fif,F4-C4,Gamma,0.14176715439740054
H S16 EC.fif,F4-P4,Delta,0.0973996079287216
H S16 EC.fif,F4-P4,Theta,0.11478523832207682
H S16 EC.fif,F4-P4,Alpha,0.2566910645058745
H S16 EC.fif,F4-P4,Beta,0.04143910970791336
H S16 EC.fif,F4-P4,Gamma,0.011721088747209897
H S16 EC.fif,F4-O2,Delta,0.3412368555890697
H S16 EC.fif,F4-O2,Theta,0.3730689216856733
H S16 EC.fif,F4-O2,Alpha,0.5428525191615103
H S16 EC.fif,F4-O2,Beta,0.20726574624913857
H S16 EC.fif,F4-O2,Gamma,0.10628929655796635
H S16 EC.fif,F4-F8,Delta,0.3701539937233913
H S16 EC.fif,F4-F8,Theta,0.36888156062236116
H S16 EC.fif,F4-F8,Alpha,0.5070261996727627
H S16 EC.fif,F4-F8,Beta,0.3069143059610513
H S16 EC.fif,F4-F8,Gamma,0.18249829479222676
H S16 EC.fif,F4-T4,Delta,0.0460110456147549
H S16 EC.fif,F4-T4,Theta,0.03245504298544513
H S16 EC.fif,F4-T4,Alpha,0.022395674617143244
H S16 EC.fif,F4-T4,Beta,0.06833677870001995
H S16 EC.fif,F4-T4,Gamma,0.11688444355044819
H S16 EC.fif,F4-T6,Delta,0.1351856919334247
H S16 EC.fif,F4-T6,Theta,0.129800058950989
H S16 EC.fif,F4-T6,Alpha,0.2935229751336704
H S16 EC.fif,F4-T6,Beta,0.05977944274380557
H S16 EC.fif,F4-T6,Gamma,0.026943349365192323
H S16 EC.fif,F4-Cz,Delta,0.018999352640731194
H S16 EC.fif,F4-Cz,Theta,0.038243780036258467
H S16 EC.fif,F4-Cz,Alpha,0.3271001226939136
H S16 EC.fif,F4-Cz,Beta,0.05297882772581155
H S16 EC.fif,F4-Cz,Gamma,0.010795164983136906
H S16 EC.fif,F4-Pz,Delta,0.16532585298174363
H S16 EC.fif,F4-Pz,Theta,0.1782026264707817
H S16 EC.fif,F4-Pz,Alpha,0.17869471886417695
H S16 EC.fif,F4-Pz,Beta,0.048731801324037066
H S16 EC.fif,F4-Pz,Gamma,0.00942108369892288
H S16 EC.fif,C4-P4,Delta,0.09700027066516773
H S16 EC.fif,C4-P4,Theta,0.24460170066324935
H S16 EC.fif,C4-P4,Alpha,0.14921505024027812
H S16 EC.fif,C4-P4,Beta,0.1195215271963813
H S16 EC.fif,C4-P4,Gamma,0.09072456345692646
H S16 EC.fif,C4-O2,Delta,0.028612623150310507
H S16 EC.fif,C4-O2,Theta,0.023644238935448356
H S16 EC.fif,C4-O2,Alpha,0.19284259338450077
H S16 EC.fif,C4-O2,Beta,0.02129443814766698
H S16 EC.fif,C4-O2,Gamma,0.02403009361078393
H S16 EC.fif,C4-F8,Delta,0.019388481321276966
H S16 EC.fif,C4-F8,Theta,0.032722313078328194
H S16 EC.fif,C4-F8,Alpha,0.13357251730258865
H S16 EC.fif,C4-F8,Beta,0.03157659082726305
H S16 EC.fif,C4-F8,Gamma,0.005822408795479446
H S16 EC.fif,C4-T4,Delta,0.1497168315981753
H S16 EC.fif,C4-T4,Theta,0.1469058563561269
H S16 EC.fif,C4-T4,Alpha,0.019386455618344248
H S16 EC.fif,C4-T4,Beta,0.17953688541521953
H S16 EC.fif,C4-T4,Gamma,0.22008212138560573
H S16 EC.fif,C4-T6,Delta,0.029011502889384783
H S16 EC.fif,C4-T6,Theta,0.08877099511601422
H S16 EC.fif,C4-T6,Alpha,0.1006720188264975
H S16 EC.fif,C4-T6,Beta,0.02453310083114059
H S16 EC.fif,C4-T6,Gamma,0.011232449764256467
H S16 EC.fif,C4-Cz,Delta,0.2895879410233163
H S16 EC.fif,C4-Cz,Theta,0.18836982144762826
H S16 EC.fif,C4-Cz,Alpha,0.33501538769171646
H S16 EC.fif,C4-Cz,Beta,0.15649333689606354
H S16 EC.fif,C4-Cz,Gamma,0.15317642991475927
H S16 EC.fif,C4-Pz,Delta,0.08011014146122934
H S16 EC.fif,C4-Pz,Theta,0.07598899577231834
H S16 EC.fif,C4-Pz,Alpha,0.06455835394106628
H S16 EC.fif,C4-Pz,Beta,0.037233165989347644
H S16 EC.fif,C4-Pz,Gamma,0.07896307888234441
H S16 EC.fif,P4-O2,Delta,0.2404070079481815
H S16 EC.fif,P4-O2,Theta,0.4080110986037464
H S16 EC.fif,P4-O2,Alpha,0.4925354631795342
H S16 EC.fif,P4-O2,Beta,0.3624954117497729
H S16 EC.fif,P4-O2,Gamma,0.33132382376200203
H S16 EC.fif,P4-F8,Delta,0.13404974445430876
H S16 EC.fif,P4-F8,Theta,0.1045037885981806
H S16 EC.fif,P4-F8,Alpha,0.2249698747380304
H S16 EC.fif,P4-F8,Beta,0.055568413672064255
H S16 EC.fif,P4-F8,Gamma,0.07347534144234444
H S16 EC.fif,P4-T4,Delta,0.015342167219020141
H S16 EC.fif,P4-T4,Theta,0.07001396041863422
H S16 EC.fif,P4-T4,Alpha,0.020677890950646958
H S16 EC.fif,P4-T4,Beta,0.03967010397094628
H S16 EC.fif,P4-T4,Gamma,0.0907926687966164
H S16 EC.fif,P4-T6,Delta,0.29258530613394224
H S16 EC.fif,P4-T6,Theta,0.5068575513693068
H S16 EC.fif,P4-T6,Alpha,0.553732686685748
H S16 EC.fif,P4-T6,Beta,0.5121361472833091
H S16 EC.fif,P4-T6,Gamma,0.5119423715654257
H S16 EC.fif,P4-Cz,Delta,0.0238320207047848
H S16 EC.fif,P4-Cz,Theta,0.02100278560771932
H S16 EC.fif,P4-Cz,Alpha,0.13432076839515297
H S16 EC.fif,P4-Cz,Beta,0.055295023046054194
H S16 EC.fif,P4-Cz,Gamma,0.19258753067809734
H S16 EC.fif,P4-Pz,Delta,0.33479354467546496
H S16 EC.fif,P4-Pz,Theta,0.4856761424925502
H S16 EC.fif,P4-Pz,Alpha,0.41762611661863835
H S16 EC.fif,P4-Pz,Beta,0.3212033265364217
H S16 EC.fif,P4-Pz,Gamma,0.3069858546456651
H S16 EC.fif,O2-F8,Delta,0.15739510666658268
H S16 EC.fif,O2-F8,Theta,0.1191763980026191
H S16 EC.fif,O2-F8,Alpha,0.28136104355063946
H S16 EC.fif,O2-F8,Beta,0.11065459940275342
H S16 EC.fif,O2-F8,Gamma,0.15103775175911366
H S16 EC.fif,O2-T4,Delta,0.00806331859841135
H S16 EC.fif,O2-T4,Theta,0.03357636490941319
H S16 EC.fif,O2-T4,Alpha,0.018618669129799058
H S16 EC.fif,O2-T4,Beta,0.019003489437959955
H S16 EC.fif,O2-T4,Gamma,0.031446704854277675
H S16 EC.fif,O2-T6,Delta,0.6058769866241154
H S16 EC.fif,O2-T6,Theta,0.5130260114493447
H S16 EC.fif,O2-T6,Alpha,0.5969612140722568
H S16 EC.fif,O2-T6,Beta,0.3999197717138183
H S16 EC.fif,O2-T6,Gamma,0.32744234864038324
H S16 EC.fif,O2-Cz,Delta,0.06992177175400097
H S16 EC.fif,O2-Cz,Theta,0.07755635525493844
H S16 EC.fif,O2-Cz,Alpha,0.40987307285109764
H S16 EC.fif,O2-Cz,Beta,0.08001675279557066
H S16 EC.fif,O2-Cz,Gamma,0.16675167599897853
H S16 EC.fif,O2-Pz,Delta,0.2055874669394889
H S16 EC.fif,O2-Pz,Theta,0.1933181083652555
H S16 EC.fif,O2-Pz,Alpha,0.17309480995770707
H S16 EC.fif,O2-Pz,Beta,0.10896725535555149
H S16 EC.fif,O2-Pz,Gamma,0.1150923903821629
H S16 EC.fif,F8-T4,Delta,0.38127703203962093
H S16 EC.fif,F8-T4,Theta,0.3017372770849806
H S16 EC.fif,F8-T4,Alpha,0.19371297940443494
H S16 EC.fif,F8-T4,Beta,0.010192793562753938
H S16 EC.fif,F8-T4,Gamma,0.010880863485556499
H S16 EC.fif,F8-T6,Delta,0.0208789233858706
H S16 EC.fif,F8-T6,Theta,0.009875099090068106
H S16 EC.fif,F8-T6,Alpha,0.0838896591645201
H S16 EC.fif,F8-T6,Beta,0.01473801090886761
H S16 EC.fif,F8-T6,Gamma,0.027880184593297653
H S16 EC.fif,F8-Cz,Delta,0.12953556401062769
H S16 EC.fif,F8-Cz,Theta,0.14000242497005946
H S16 EC.fif,F8-Cz,Alpha,0.06471399879737678
H S16 EC.fif,F8-Cz,Beta,0.06361744687771283
H S16 EC.fif,F8-Cz,Gamma,0.16382997970369695
H S16 EC.fif,F8-Pz,Delta,0.3860730716529296
H S16 EC.fif,F8-Pz,Theta,0.30407330429615675
H S16 EC.fif,F8-Pz,Alpha,0.3590634611144047
H S16 EC.fif,F8-Pz,Beta,0.13284197362931308
H S16 EC.fif,F8-Pz,Gamma,0.08311509060735314
H S16 EC.fif,T4-T6,Delta,0.23128968076675413
H S16 EC.fif,T4-T6,Theta,0.3209636613777536
H S16 EC.fif,T4-T6,Alpha,0.13080608738026514
H S16 EC.fif,T4-T6,Beta,0.03802298857890657
H S16 EC.fif,T4-T6,Gamma,0.025790896055215326
H S16 EC.fif,T4-Cz,Delta,0.1119572870215848
H S16 EC.fif,T4-Cz,Theta,0.10765103898458571
H S16 EC.fif,T4-Cz,Alpha,0.051708440333125466
H S16 EC.fif,T4-Cz,Beta,0.09937156258659183
H S16 EC.fif,T4-Cz,Gamma,0.10797048132206749
H S16 EC.fif,T4-Pz,Delta,0.09401463220413597
H S16 EC.fif,T4-Pz,Theta,0.09770158712263934
H S16 EC.fif,T4-Pz,Alpha,0.12400229241946858
H S16 EC.fif,T4-Pz,Beta,0.06468476174273907
H S16 EC.fif,T4-Pz,Gamma,0.07570676795043324
H S16 EC.fif,T6-Cz,Delta,0.08053063217642809
H S16 EC.fif,T6-Cz,Theta,0.1058894763794058
H S16 EC.fif,T6-Cz,Alpha,0.3751071004315289
H S16 EC.fif,T6-Cz,Beta,0.0886651496284619
H S16 EC.fif,T6-Cz,Gamma,0.06183965178024033
H S16 EC.fif,T6-Pz,Delta,0.08013857616917008
H S16 EC.fif,T6-Pz,Theta,0.08858352186560364
H S16 EC.fif,T6-Pz,Alpha,0.0736027738680781
H S16 EC.fif,T6-Pz,Beta,0.05091897482613727
H S16 EC.fif,T6-Pz,Gamma,0.10781062974379924
H S16 EC.fif,Cz-Pz,Delta,0.2390667391218925
H S16 EC.fif,Cz-Pz,Theta,0.17867099621744217
H S16 EC.fif,Cz-Pz,Alpha,0.1452913105157433
H S16 EC.fif,Cz-Pz,Beta,0.09577697697376691
H S16 EC.fif,Cz-Pz,Gamma,0.09793538271261186
H S20 EC.fif,Fp1-F3,Delta,0.44559852266380073
H S20 EC.fif,Fp1-F3,Theta,0.4321308774584349
H S20 EC.fif,Fp1-F3,Alpha,0.7792913405497246
H S20 EC.fif,Fp1-F3,Beta,0.15576450793788857
H S20 EC.fif,Fp1-F3,Gamma,0.0185000258811628
H S20 EC.fif,Fp1-C3,Delta,0.007202525350633598
H S20 EC.fif,Fp1-C3,Theta,0.02073973732703912
H S20 EC.fif,Fp1-C3,Alpha,0.2270373476939605
H S20 EC.fif,Fp1-C3,Beta,0.024284448091339894
H S20 EC.fif,Fp1-C3,Gamma,0.05972337734829095
H S20 EC.fif,Fp1-P3,Delta,0.33755423930541095
H S20 EC.fif,Fp1-P3,Theta,0.4107465984108004
H S20 EC.fif,Fp1-P3,Alpha,0.5851022126739638
H S20 EC.fif,Fp1-P3,Beta,0.19028712147786353
H S20 EC.fif,Fp1-P3,Gamma,0.10246371258426061
H S20 EC.fif,Fp1-O1,Delta,0.32301278332682903
H S20 EC.fif,Fp1-O1,Theta,0.37007116924863065
H S20 EC.fif,Fp1-O1,Alpha,0.6151318260153141
H S20 EC.fif,Fp1-O1,Beta,0.1727365749908736
H S20 EC.fif,Fp1-O1,Gamma,0.06221589004621032
H S20 EC.fif,Fp1-F7,Delta,0.5268985869514743
H S20 EC.fif,Fp1-F7,Theta,0.5727098475844206
H S20 EC.fif,Fp1-F7,Alpha,0.7885688564963949
H S20 EC.fif,Fp1-F7,Beta,0.2677700630524702
H S20 EC.fif,Fp1-F7,Gamma,0.03112476837900698
H S20 EC.fif,Fp1-T3,Delta,0.08737301971715845
H S20 EC.fif,Fp1-T3,Theta,0.07758870516326132
H S20 EC.fif,Fp1-T3,Alpha,0.19684498113468973
H S20 EC.fif,Fp1-T3,Beta,0.025201064930671334
H S20 EC.fif,Fp1-T3,Gamma,0.007886638640937778
H S20 EC.fif,Fp1-T5,Delta,0.1974555509875507
H S20 EC.fif,Fp1-T5,Theta,0.2368530992374679
H S20 EC.fif,Fp1-T5,Alpha,0.3704059554345533
H S20 EC.fif,Fp1-T5,Beta,0.08904743284027071
H S20 EC.fif,Fp1-T5,Gamma,0.058085195309817615
H S20 EC.fif,Fp1-Fz,Delta,0.22865652173031664
H S20 EC.fif,Fp1-Fz,Theta,0.3175013801640964
H S20 EC.fif,Fp1-Fz,Alpha,0.74227006625724
H S20 EC.fif,Fp1-Fz,Beta,0.16522810853989453
H S20 EC.fif,Fp1-Fz,Gamma,0.007642771197047687
H S20 EC.fif,Fp1-Fp2,Delta,0.6497336920828849
H S20 EC.fif,Fp1-Fp2,Theta,0.7151469652187665
H S20 EC.fif,Fp1-Fp2,Alpha,0.9015154313216946
H S20 EC.fif,Fp1-Fp2,Beta,0.34795029352801565
H S20 EC.fif,Fp1-Fp2,Gamma,0.10003160338312843
H S20 EC.fif,Fp1-F4,Delta,0.08867644492460054
H S20 EC.fif,Fp1-F4,Theta,0.27344754275102207
H S20 EC.fif,Fp1-F4,Alpha,0.705716343130946
H S20 EC.fif,Fp1-F4,Beta,0.0958317508988717
H S20 EC.fif,Fp1-F4,Gamma,0.014167784829808523
H S20 EC.fif,Fp1-C4,Delta,0.11892636734654646
H S20 EC.fif,Fp1-C4,Theta,0.051503917977872536
H S20 EC.fif,Fp1-C4,Alpha,0.1718114307952906
H S20 EC.fif,Fp1-C4,Beta,0.03661203311739973
H S20 EC.fif,Fp1-C4,Gamma,0.05409846218159467
H S20 EC.fif,Fp1-P4,Delta,0.46468193881584957
H S20 EC.fif,Fp1-P4,Theta,0.4875213815158053
H S20 EC.fif,Fp1-P4,Alpha,0.6531276424804427
H S20 EC.fif,Fp1-P4,Beta,0.2419893314862611
H S20 EC.fif,Fp1-P4,Gamma,0.09452080642527087
H S20 EC.fif,Fp1-O2,Delta,0.3292292028101422
H S20 EC.fif,Fp1-O2,Theta,0.3378912469633694
H S20 EC.fif,Fp1-O2,Alpha,0.5808163025575989
H S20 EC.fif,Fp1-O2,Beta,0.18248761584500856
H S20 EC.fif,Fp1-O2,Gamma,0.07321819858096995
H S20 EC.fif,Fp1-F8,Delta,0.014955742861651874
H S20 EC.fif,Fp1-F8,Theta,0.21280608052339897
H S20 EC.fif,Fp1-F8,Alpha,0.7022213406052998
H S20 EC.fif,Fp1-F8,Beta,0.1098513830372024
H S20 EC.fif,Fp1-F8,Gamma,0.004789793967688615
H S20 EC.fif,Fp1-T4,Delta,0.06953511556874226
H S20 EC.fif,Fp1-T4,Theta,0.018202338896398183
H S20 EC.fif,Fp1-T4,Alpha,0.15825030086978736
H S20 EC.fif,Fp1-T4,Beta,0.01481408334705137
H S20 EC.fif,Fp1-T4,Gamma,0.010504857472503131
H S20 EC.fif,Fp1-T6,Delta,0.3086340587829658
H S20 EC.fif,Fp1-T6,Theta,0.23700200404259592
H S20 EC.fif,Fp1-T6,Alpha,0.4426645347059767
H S20 EC.fif,Fp1-T6,Beta,0.11297664819352658
H S20 EC.fif,Fp1-T6,Gamma,0.051292578577230054
H S20 EC.fif,Fp1-Cz,Delta,0.030288097620834033
H S20 EC.fif,Fp1-Cz,Theta,0.030175416009141698
H S20 EC.fif,Fp1-Cz,Alpha,0.2131467268851905
H S20 EC.fif,Fp1-Cz,Beta,0.025860761041313966
H S20 EC.fif,Fp1-Cz,Gamma,0.06630684092513978
H S20 EC.fif,Fp1-Pz,Delta,0.4000231053934897
H S20 EC.fif,Fp1-Pz,Theta,0.45928834248542016
H S20 EC.fif,Fp1-Pz,Alpha,0.5939903380445006
H S20 EC.fif,Fp1-Pz,Beta,0.30027533589182215
H S20 EC.fif,Fp1-Pz,Gamma,0.14744202153192112
H S20 EC.fif,F3-C3,Delta,0.23064622447329658
H S20 EC.fif,F3-C3,Theta,0.2708322742266376
H S20 EC.fif,F3-C3,Alpha,0.4413047238002831
H S20 EC.fif,F3-C3,Beta,0.2068025233488197
H S20 EC.fif,F3-C3,Gamma,0.055697660838595474
H S20 EC.fif,F3-P3,Delta,0.24038757287281975
H S20 EC.fif,F3-P3,Theta,0.2091118002643007
H S20 EC.fif,F3-P3,Alpha,0.46809295807017165
H S20 EC.fif,F3-P3,Beta,0.1388632748615191
H S20 EC.fif,F3-P3,Gamma,0.026547132433300175
H S20 EC.fif,F3-O1,Delta,0.4325974167233265
H S20 EC.fif,F3-O1,Theta,0.46132536023884757
H S20 EC.fif,F3-O1,Alpha,0.6794175812865446
H S20 EC.fif,F3-O1,Beta,0.24948455091374844
H S20 EC.fif,F3-O1,Gamma,0.08479547741503601
H S20 EC.fif,F3-F7,Delta,0.4285220384640246
H S20 EC.fif,F3-F7,Theta,0.2839143310465793
H S20 EC.fif,F3-F7,Alpha,0.6957703548718543
H S20 EC.fif,F3-F7,Beta,0.28954983292969183
H S20 EC.fif,F3-F7,Gamma,0.10029053583816211
H S20 EC.fif,F3-T3,Delta,0.15517033796444255
H S20 EC.fif,F3-T3,Theta,0.05979203345302172
H S20 EC.fif,F3-T3,Alpha,0.18419288709218795
H S20 EC.fif,F3-T3,Beta,0.04845176070028272
H S20 EC.fif,F3-T3,Gamma,0.010068672529727525
H S20 EC.fif,F3-T5,Delta,0.20081600178207965
H S20 EC.fif,F3-T5,Theta,0.2837761154638001
H S20 EC.fif,F3-T5,Alpha,0.44416353467973524
H S20 EC.fif,F3-T5,Beta,0.1199777268642271
H S20 EC.fif,F3-T5,Gamma,0.021328917541959192
H S20 EC.fif,F3-Fz,Delta,0.5789444393236868
H S20 EC.fif,F3-Fz,Theta,0.7629070647734352
H S20 EC.fif,F3-Fz,Alpha,0.9132091884513619
H S20 EC.fif,F3-Fz,Beta,0.48948502495630986
H S20 EC.fif,F3-Fz,Gamma,0.09245770236439309
H S20 EC.fif,F3-Fp2,Delta,0.18764375117766932
H S20 EC.fif,F3-Fp2,Theta,0.29403942434246755
H S20 EC.fif,F3-Fp2,Alpha,0.7301419018863556
H S20 EC.fif,F3-Fp2,Beta,0.11716505182242341
H S20 EC.fif,F3-Fp2,Gamma,0.009319286152208155
H S20 EC.fif,F3-F4,Delta,0.1981462748381136
H S20 EC.fif,F3-F4,Theta,0.4425417256142029
H S20 EC.fif,F3-F4,Alpha,0.7771467611113513
H S20 EC.fif,F3-F4,Beta,0.16222662356282844
H S20 EC.fif,F3-F4,Gamma,0.015156721376461948
H S20 EC.fif,F3-C4,Delta,0.018092717126692255
H S20 EC.fif,F3-C4,Theta,0.06456109957650041
H S20 EC.fif,F3-C4,Alpha,0.24077264805965687
H S20 EC.fif,F3-C4,Beta,0.007878147507308319
H S20 EC.fif,F3-C4,Gamma,0.004727376669343737
H S20 EC.fif,F3-P4,Delta,0.41267629410160034
H S20 EC.fif,F3-P4,Theta,0.4216188750063767
H S20 EC.fif,F3-P4,Alpha,0.6238482129322552
H S20 EC.fif,F3-P4,Beta,0.2950636768722706
H S20 EC.fif,F3-P4,Gamma,0.1282764299376912
H S20 EC.fif,F3-O2,Delta,0.47656681399564305
H S20 EC.fif,F3-O2,Theta,0.4897595097301823
H S20 EC.fif,F3-O2,Alpha,0.6786156279266483
H S20 EC.fif,F3-O2,Beta,0.2829927087523677
H S20 EC.fif,F3-O2,Gamma,0.08915571966129973
H S20 EC.fif,F3-F8,Delta,0.013957428746415793
H S20 EC.fif,F3-F8,Theta,0.07567631555288742
H S20 EC.fif,F3-F8,Alpha,0.5373181462404424
H S20 EC.fif,F3-F8,Beta,0.03232509687289453
H S20 EC.fif,F3-F8,Gamma,0.013407576939071263
H S20 EC.fif,F3-T4,Delta,0.07094408260813745
H S20 EC.fif,F3-T4,Theta,0.05440846215304642
